Accession,BioSample,Organism_Name,Species,Isolate,Segment,GenBank_Title,Length,Nuc_Completeness,Geo_Location,Country,Host,Collection_Date
JN053455,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,S4J1,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate S4J1 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Jatropha curcas,2009-08-29
JN053456,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,S3C1,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate S3C1 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Manihot esculenta,2009-08-29
JN053457,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B2C5,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B2C5 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Manihot esculenta,2009-08-29
JN053458,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,S4C6,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate S4C6 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Manihot esculenta,2009-08-29
JN053459,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,B3C2,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate B3C2 segment DNA-A, complete sequence",2799,complete,Kenya,Kenya,Manihot esculenta,2009-08-29
JF909256,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ01B00p:2004,DNA-A,"East African cassava mosaic virus isolate Comoros:Anjouan:AJ01B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909257,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ02B00p:2004,DNA-A,"East African cassava mosaic virus isolate Comoros:Anjouan:AJ02B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909258,,East African cassava mosaic virus-Kenya,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ03B00p:2004,DNA-A,"East African cassava mosaic virus-Kenya isolate Comoros:Anjouan:AJ03B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909259,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ04B00p:2004,DNA-A,"East African cassava mosaic virus isolate Comoros:Anjouan:AJ04B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909260,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ05B00p:2004,DNA-A,"East African cassava mosaic virus isolate Comoros:Anjouan:AJ05B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909261,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ06B00p:2004,DNA-A,"East African cassava mosaic virus isolate Comoros:Anjouan:AJ06B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909262,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ07B00p:2004,DNA-A,"East African cassava mosaic virus isolate Comoros:Anjouan:AJ07B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909263,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ08B00p:2004,DNA-A,"East African cassava mosaic virus isolate Comoros:Anjouan:AJ08B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Comoros: Anjouan,Comoros,Manihot esculenta,2004
JF909264,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ10B00p:2005,DNA-A,"East African cassava mosaic virus isolate Comoros:Anjouan:AJ10B00p:2005 coat protein (AV1) gene, partial cds",482,partial,Comoros: Anjouan,Comoros,Manihot esculenta,2005
JF909266,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Anjouan:AJ31B02p:2009,DNA-A,"East African cassava mosaic virus isolate Comoros:Anjouan:AJ31B02p:2009 coat protein (AV1) gene, partial cds",482,partial,Comoros: Anjouan,Comoros,Manihot esculenta,2009
JF909267,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC02B08p:2005,DNA-A,"East African cassava mosaic virus isolate Comoros:Grande-Comore:GC02B08p:2005 coat protein (AV1) gene, partial cds",482,partial,Comoros: Grande-Comore,Comoros,Manihot esculenta,2005
JF909268,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC16B00p:2004,DNA-A,"East African cassava mosaic virus isolate Comoros:Grande-Comore:GC16B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Comoros: Grande-Comore,Comoros,Manihot esculenta,2004
JF909269,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC18B00p:2005,DNA-A,"East African cassava mosaic virus isolate Comoros:Grande-Comore:GC18B00p:2005 coat protein (AV1) gene, partial cds",482,partial,Comoros: Grande-Comore,Comoros,Manihot esculenta,2005
JF909270,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC19B00p:2005,DNA-A,"East African cassava mosaic virus isolate Comoros:Grande-Comore:GC19B00p:2005 coat protein (AV1) gene, partial cds",482,partial,Comoros: Grande-Comore,Comoros,Manihot esculenta,2005
JF909271,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Grande-Comore:GC20B00p:2004,DNA-A,"East African cassava mosaic virus isolate Comoros:Grande-Comore:GC20B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Comoros: Grande-Comore,Comoros,Manihot esculenta,2004
JF909278,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Moheli:MO02B00p:2005,DNA-A,"East African cassava mosaic virus isolate Comoros:Moheli:MO02B00p:2005 coat protein (AV1) gene, partial cds",482,partial,Comoros: Moheli,Comoros,Manihot esculenta,2005
JF909279,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Seychelles:Praslin:SC07B00p:2004,DNA-A,"East African cassava mosaic virus isolate Seychelles:Praslin:SC07B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Seychelles: Praslin,Seychelles,Manihot esculenta,2004
JF909280,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Seychelles:La Digue:SC08B00p:2004,DNA-A,"East African cassava mosaic virus isolate Seychelles:La Digue:SC08B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Seychelles: La Digue,Seychelles,Manihot esculenta,2004
JF909281,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Seychelles:Mahe:SC11B00p:2004,DNA-A,"East African cassava mosaic virus isolate Seychelles:Mahe:SC11B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Seychelles: Mahe,Seychelles,Manihot esculenta,2004
JF909282,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Seychelles:Mahe:SC12B00p:2004,DNA-A,"East African cassava mosaic virus isolate Seychelles:Mahe:SC12B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Seychelles: Mahe,Seychelles,Manihot esculenta,2004
JF909283,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Seychelles:La Digue:SC15B00p:2004,DNA-A,"East African cassava mosaic virus isolate Seychelles:La Digue:SC15B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Seychelles: La Digue,Seychelles,Manihot esculenta,2004
JF909284,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Seychelles:Mahe:SC16B00p:2005,DNA-A,"East African cassava mosaic virus isolate Seychelles:Mahe:SC16B00p:2005 coat protein (AV1) gene, partial cds",482,partial,Seychelles: Mahe,Seychelles,Manihot esculenta,2005
JF909285,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Seychelles:Mahe:SC18B00p:2005,DNA-A,"East African cassava mosaic virus isolate Seychelles:Mahe:SC18B00p:2005 coat protein (AV1) gene, partial cds",482,partial,Seychelles: Mahe,Seychelles,Manihot esculenta,2005
JF909286,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Mayotte:YT23B00p:2003,DNA-A,"East African cassava mosaic virus isolate Comoros:Mayotte:YT23B00p:2003 coat protein (AV1) gene, partial cds",482,partial,Mayotte,Mayotte,Manihot esculenta,2003
JF909287,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Mayotte:YT24B00p:2003,DNA-A,"East African cassava mosaic virus isolate Comoros:Mayotte:YT24B00p:2003 coat protein (AV1) gene, partial cds",482,partial,Mayotte,Mayotte,Manihot esculenta,2003
JF909288,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Mayotte:YT25B00p:2003,DNA-A,"East African cassava mosaic virus isolate Comoros:Mayotte:YT25B00p:2003 coat protein (AV1) gene, partial cds",482,partial,Mayotte,Mayotte,Manihot esculenta,2003
JF909289,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Mayotte:YT26B00p:2003,DNA-A,"East African cassava mosaic virus isolate Comoros:Mayotte:YT26B00p:2003 coat protein (AV1) gene, partial cds",482,partial,Mayotte,Mayotte,Manihot esculenta,2003
JF909290,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Mayotte:YT27B00p:2003,DNA-A,"East African cassava mosaic virus isolate Comoros:Mayotte:YT27B00p:2003 coat protein (AV1) gene, partial cds",482,partial,Mayotte,Mayotte,Manihot esculenta,2003
JF909291,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Mayotte:YT28B00p:2003,DNA-A,"East African cassava mosaic virus isolate Comoros:Mayotte:YT28B00p:2003 coat protein (AV1) gene, partial cds",482,partial,Mayotte,Mayotte,Manihot esculenta,2003
JF909292,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Mayotte:YT29B39p:2004,DNA-A,"East African cassava mosaic virus isolate Comoros:Mayotte:YT29B39p:2004 coat protein (AV1) gene, partial cds",482,partial,Mayotte,Mayotte,Manihot esculenta,2004
JF909293,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Mayotte:YT33B59p:2003,DNA-A,"East African cassava mosaic virus isolate Comoros:Mayotte:YT33B59p:2003 coat protein (AV1) gene, partial cds",482,partial,Mayotte,Mayotte,Manihot esculenta,2003
JF909294,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Mayotte:YT36B00p:2004,DNA-A,"East African cassava mosaic virus isolate Comoros:Mayotte:YT36B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Mayotte,Mayotte,Manihot esculenta,2004
JF909295,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Mayotte:YT39B00p:2004,DNA-A,"East African cassava mosaic virus isolate Comoros:Mayotte:YT39B00p:2004 coat protein (AV1) gene, partial cds",482,partial,Mayotte,Mayotte,Manihot esculenta,2004
JF909296,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Mayotte:YT39B54p:2004,DNA-A,"East African cassava mosaic virus isolate Comoros:Mayotte:YT39B54p:2004 coat protein (AV1) gene, partial cds",482,partial,Mayotte,Mayotte,Manihot esculenta,2004
JF909297,,East African cassava mosaic virus,Begomovirus manihotisafricaense,Comoros:Mayotte:YT57B24p:2008,DNA-A,"East African cassava mosaic virus isolate Comoros:Mayotte:YT57B24p:2008 coat protein (AV1) gene, partial cds",482,partial,Mayotte,Mayotte,Manihot esculenta,2008
GU580898,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AOA,A,"East African cassava mosaic virus isolate AOA segment A AV2 protein (AV2), AV1 protein (AV1), AC5 protein (AC5), AC3 protein (AC3), and AC2 protein (AC2) genes, complete cds; and AC1 protein (AC1) gene, partial cds",1829,partial,Angola,Angola,Manihot esculenta,2009-01-08
GU580911,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AO4,A,"East African cassava mosaic virus isolate AO4 segment A AC2 protein (AC2) and AC1 protein (AC1) genes, partial cds",467,partial,Angola,Angola,Manihot esculenta,2009-01-08
GU580912,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AOE,A,"East African cassava mosaic virus isolate AOE segment A AC2 protein (AC2) and AC1 protein (AC1) genes, partial cds",467,partial,Angola,Angola,Manihot esculenta,2009-01-08
GU580913,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AOK,A,"East African cassava mosaic virus isolate AOK segment A AC2 protein (AC2) and AC1 protein (AC1) genes, partial cds",467,partial,Angola,Angola,Manihot esculenta,2009-01-08
GU580914,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AOO,A,"East African cassava mosaic virus isolate AOO segment A AC2 protein (AC2) and AC1 protein (AC1) genes, partial cds",467,partial,Angola,Angola,Manihot esculenta,2009-01-08
GU580925,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AO2,B,"East African cassava mosaic virus isolate AO2 segment B BC1 protein (BC1) gene, partial cds",575,partial,Angola,Angola,Manihot esculenta,2009-01-08
GU580926,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AO3,B,"East African cassava mosaic virus isolate AO3 segment B BC1 protein (BC1) gene, partial cds",576,partial,Angola,Angola,Manihot esculenta,2009-01-08
GU580927,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AO5,B,"East African cassava mosaic virus isolate AO5 segment B BC1 protein (BC1) gene, partial cds",576,partial,Angola,Angola,Manihot esculenta,2009-01-08
GU580928,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AOA,B,"East African cassava mosaic virus isolate AOA segment B BC1 protein (BC1) gene, partial cds",576,partial,Angola,Angola,Manihot esculenta,2009-01-08
GU580929,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AOE,B,"East African cassava mosaic virus isolate AOE segment B BC1 protein (BC1) gene, partial cds",576,partial,Angola,Angola,Manihot esculenta,2009-01-08
GU580930,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AOH,B,"East African cassava mosaic virus isolate AOH segment B BC1 protein (BC1) gene, partial cds",576,partial,Angola,Angola,Manihot esculenta,2009-01-08
GU580931,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AOK,B,"East African cassava mosaic virus isolate AOK segment B BC1 protein (BC1) gene, partial cds",576,partial,Angola,Angola,Manihot esculenta,2009-01-08
GU580932,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AON,B,"East African cassava mosaic virus isolate AON segment B BC1 protein (BC1) gene, partial cds",576,partial,Angola,Angola,Manihot esculenta,2009-01-08
GU580933,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AOO,B,"East African cassava mosaic virus isolate AOO segment B BC1 protein (BC1) gene, partial cds",576,partial,Angola,Angola,Manihot esculenta,2009-01-08
GU580934,,East African cassava mosaic virus,Begomovirus manihotisafricaense,AOUN,B,"East African cassava mosaic virus isolate AOUN segment B BC1 protein (BC1) gene, partial cds",575,partial,Angola,Angola,Manihot esculenta,2009-01-08
FR675722,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yandumba-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yandumba-Dual",405,partial,"Democratic Republic of the Congo:Yandumba village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FR675723,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bobadi-dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bobadi-dual",405,partial,"Democratic Republic of the Congo:Bobadi village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FR675724,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Banalia-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Banalia-Dual",405,partial,"Democratic Republic of the Congo:Banalia village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FR675725,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bodjaba-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bodjaba-Dual",405,partial,"Democratic Republic of the Congo:Bodjaba village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FR675726,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bodjaba-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bodjaba-Single",405,partial,"Democratic Republic of the Congo:Bodjaba village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FR675727,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yongo-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yongo-Dual",405,partial,"Democratic Republic of the Congo:Yongo village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FR675728,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yongo-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yongo-Single",405,partial,"Democratic Republic of the Congo:Yongo village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FR675729,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bombombwa-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bombombwa-Dual",405,partial,"Democratic Republic of the Congo:Bombombwa village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FR675730,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bombombwa-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bombombwa-Single",405,partial,"Democratic Republic of the Congo:Bombombwa village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FR675731,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bahume-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bahume-Dual",405,partial,"Democratic Republic of the Congo:Bahume village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FR675732,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bahume-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bahume-Single",405,partial,"Democratic Republic of the Congo:Bahume village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FR675733,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bambwe-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bambwe-Dual",405,partial,"Democratic Republic of the Congo:Bambwe village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FR675734,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Badambila-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Badambila-Dual",405,partial,"Democratic Republic of the Congo:Badambila village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FR675735,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Gwania-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Gwania-Dual",405,partial,"Democratic Republic of the Congo:Gwania village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-12
FR675736,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bandagwe-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bandagwe-Dual",405,partial,"Democratic Republic of the Congo:Bandagwe village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-15
FR675737,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bandagwe-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bandagwe-Single",405,partial,"Democratic Republic of the Congo:Bandagwe village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-15
FR675738,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bakweme-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bakweme-Dual",405,partial,"Democratic Republic of the Congo:Bakweme village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-15
FR675739,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bengamisa-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bengamisa-Dual",405,partial,"Democratic Republic of the Congo:Bengamisa village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-15
FR675740,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bangwade-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bangwade-Dual",405,partial,"Democratic Republic of the Congo:Bangwade village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-15
FR675741,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bangwade-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bangwade-Single",405,partial,"Democratic Republic of the Congo:Bangwade village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-15
FR675742,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bawi-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bawi-Dual",405,partial,"Democratic Republic of the Congo:Bawi village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-15
FR675743,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bagbasingbe-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bagbasingbe-Dual",405,partial,"Democratic Republic of the Congo:Bagbasingbe village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-15
FR675744,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bawombi-Bawombi,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bawombi-Bawombi",405,partial,"Democratic Republic of the Congo:Bawombi village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-15
FR675745,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Batiamanduku-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Batiamanduku-Dual",405,partial,"Democratic Republic of the Congo:Batiamanduku village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-15
FR675746,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Batiamanduku-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Batiamanduku-Single",405,partial,"Democratic Republic of the Congo:Batiamanduku village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2008-11-15
FR675747,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yakusu-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yakusu-Dual",405,partial,"Democratic Republic of the Congo:Yakusu village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-12
FR675748,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yakusu-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yakusu-Single",405,partial,"Democratic Republic of the Congo:Yakusu village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-12
FR675749,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Madula-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Madula-Dual",405,partial,"Democratic Republic of the Congo:Madula village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-12
FR675750,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Madula-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Madula-Single",405,partial,"Democratic Republic of the Congo:Madula village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-12
FR675751,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Kisangani-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Kisangani-Dual",405,partial,"Democratic Republic of the Congo:Kisangani village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-12
FR675752,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bandu-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bandu-Dual",405,partial,"Democratic Republic of the Congo:Bandu village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-12
FR675753,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Risasi-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Risasi-Single",405,partial,"Democratic Republic of the Congo:Risasi village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-12
FR675754,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Biaro-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Biaro-Dual",405,partial,"Democratic Republic of the Congo:Biaro village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-12
FR675755,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Biaro-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Biaro-Single",405,partial,"Democratic Republic of the Congo:Biaro village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-12
FR675756,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Batiakasima-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Batiakasima-Single",405,partial,"Democratic Republic of the Congo:Batiakasima village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-12
